application_id,term,program,major,country,uni_tier,cgpa_10,gre_total,gre_aw,toefl,ielts,work_exp_years,internships,projects,research_exp,publications,sop_score,lor_score,portfolio_score,interview_score,gender,income_bucket,first_gen,chance_of_admit,admit_label
6570,Fall 2025,MS,Mech,India,Tier2,6.48,263,1.5,90,7.0,4.2,2,2,False,1,3.5,3.5,2.0,3.0,Female,Middle,True,0.4792,1
6571,Fall 2024,MS,Econ,Italy,Tier3,6.97,294,4.0,84,,5.0,2,2,False,0,3.0,5.0,4.5,5.0,Male,High,False,0.7162,1
6572,Spring 2025,MTech,CS,Turkey,Tier3,8.73,329,4.5,100,,5.2,0,3,False,0,3.5,4.5,2.5,3.5,Male,Middle,True,0.8838,1
6573,Spring 2025,MTech,Finance,Japan,Tier1,8.94,320,3.5,87,,0.0,1,4,False,2,5.0,3.5,2.5,5.0,Female,Low,True,0.8867,0
6574,Fall 2025,PhD,DS,Bangladesh,Tier1,6.57,279,4.0,99,7.0,0.0,1,5,False,1,3.0,2.5,3.5,3.0,Male,Middle,False,0.5589,1
6575,Fall 2025,MS,Mech,Chile,Tier3,7.19,296,3.0,109,,0.2,3,3,False,0,3.5,3.5,3.0,4.0,Female,Middle,False,0.7167,1
6576,Fall 2024,PhD,Civil,France,Tier2,7.53,296,5.0,95,6.0,2.0,0,1,True,1,4.0,3.5,3.5,3.0,Male,Low,True,0.6878,1
6577,Spring 2026,MTech,CS,Nigeria,Tier2,8.13,324,3.0,91,,2.9,1,2,False,0,5.0,4.0,2.0,3.5,Female,Middle,False,0.8083,1
6578,Fall 2025,PhD,DS,Australia,Tier1,6.02,260,3.5,97,,0.9,1,3,False,0,4.0,3.0,3.0,2.5,Male,Low,False,0.4602,0
6579,Fall 2024,MBA,Finance,Malaysia,Tier3,6.16,280,2.5,105,,3.1,2,3,True,1,3.0,3.5,3.5,3.5,Female,Middle,True,0.535,1
6580,Spring 2025,MS,ECE,Australia,Tier2,8.04,304,4.5,86,,1.2,2,4,False,0,3.0,4.0,2.5,3.0,Female,Low,True,0.7205,1
6581,Spring 2026,MBA,CS,Brazil,Tier2,5.85,260,4.5,92,8.0,1.5,1,1,False,0,3.0,4.5,2.5,3.0,Female,Middle,False,0.4183,0
6582,Fall 2024,MS,ECE,Philippines,Tier2,7.2,313,2.0,100,,1.7,1,4,False,0,3.5,4.0,2.5,5.0,Male,Low,False,0.7009,1
6583,Spring 2026,MS,CS,United Kingdom,Tier3,7.75,324,4.5,94,8.0,0.0,0,6,True,0,4.0,3.0,4.0,4.5,Male,Middle,False,0.7809,1
6584,Fall 2024,MS,Bio,Chile,Tier2,7.97,302,5.5,101,,1.2,2,1,False,0,4.0,3.0,3.5,2.5,Male,Middle,True,0.6979,1
6585,Fall 2024,MS,Mech,Bangladesh,Tier2,7.47,300,4.0,75,7.0,1.7,0,3,False,0,4.0,3.5,2.5,2.5,Non-binary,Low,False,0.6758,0
6586,Fall 2024,MS,ECE,Argentina,Tier3,7.27,287,3.5,98,,0.8,0,1,False,0,4.5,2.5,3.5,3.5,Male,Middle,False,0.6903,1
6587,Spring 2026,MS,Mech,Chile,Tier2,8.36,308,4.0,117,,0.8,1,0,False,2,3.5,3.0,3.0,3.0,Female,Low,False,0.8177,1
6588,Spring 2026,MBA,Econ,France,Tier1,7.86,291,3.5,101,8.0,2.2,3,5,False,0,4.0,4.0,4.5,3.5,Male,Middle,False,0.8065,1
6589,Fall 2025,MTech,CS,Malaysia,Tier1,7.02,274,5.5,93,7.0,0.0,0,2,False,0,3.0,3.5,2.5,2.5,Male,Low,False,0.601,1
6590,Fall 2025,MBA,DS,Australia,Tier1,7.63,316,5.0,82,6.5,3.6,1,4,True,1,2.5,3.5,4.0,3.0,Male,Middle,False,0.7297,1
6591,Spring 2026,MTech,Civil,Netherlands,Tier2,7.94,303,5.0,91,,4.2,0,5,False,0,3.0,3.5,2.5,2.0,Male,Middle,False,0.7323,1
6592,Spring 2026,MS,ECE,Ghana,Tier3,9.15,325,6.0,101,,1.3,0,3,False,0,2.5,3.5,2.0,2.0,Female,Middle,False,0.821,1
6593,Fall 2024,MBA,Mech,Italy,Tier2,8.31,302,5.5,96,7.5,2.6,3,2,False,0,4.0,4.5,3.0,1.5,Male,High,True,0.7507,1
6594,Fall 2024,MS,ECE,Saudi Arabia,Tier1,8.69,319,4.0,82,,3.0,4,3,False,0,3.5,4.0,3.0,5.0,Female,Middle,False,0.8093,1
6595,Spring 2026,MS,CS,Pakistan,Tier3,7.05,273,4.0,95,,3.7,2,1,True,0,3.5,3.5,4.0,2.5,Female,High,True,0.5491,1
6596,Fall 2025,MS,CS,Bangladesh,Tier2,7.13,281,6.0,83,5.5,1.8,1,0,False,0,4.0,2.5,4.0,3.0,Male,Low,True,0.4958,0
6597,Spring 2026,MS,Mech,Italy,Tier2,7.39,282,3.5,86,6.5,3.4,1,1,False,1,2.5,3.5,3.5,3.5,Male,Low,False,0.6419,1
6598,Spring 2025,MS,ECE,United Kingdom,Tier2,7.47,308,4.0,107,,2.9,3,3,False,0,3.5,3.5,3.5,2.5,Female,High,True,0.768,1
6599,Spring 2025,MBA,Mech,Sweden,Tier1,6.69,265,3.0,89,,0.8,1,0,False,0,4.0,3.5,3.0,2.5,Male,Low,True,0.574,0
6600,Spring 2026,PhD,Econ,United Arab Emirates,Tier3,8.74,306,2.5,88,,0.3,2,2,True,0,4.0,3.5,3.0,3.0,Female,High,False,0.7967,1
6601,Fall 2025,MS,DS,Italy,Tier2,8.4,291,3.5,82,8.0,0.0,2,5,True,0,3.5,3.0,3.5,3.0,Female,Low,False,0.7892,1
6602,Fall 2024,MTech,Civil,South Korea,Tier3,7.32,284,3.0,85,7.0,0.0,4,3,False,0,3.0,3.0,3.5,3.0,Female,Middle,False,0.6836,1
6603,Fall 2024,MS,CS,Egypt,Tier1,8.18,303,3.5,89,,1.2,0,1,False,0,2.5,3.0,3.5,2.5,Male,Low,False,0.7236,1
6604,Fall 2025,MTech,DS,Sweden,Tier1,7.8,311,4.5,106,8.0,2.1,1,2,True,0,3.5,3.5,3.5,4.0,Male,Middle,True,0.7083,0
6605,Fall 2024,MS,DS,Nigeria,Tier2,8.25,307,4.0,95,,0.5,4,4,True,2,4.5,3.0,2.0,3.0,Male,Middle,False,0.7966,1
6606,Spring 2025,MBA,Econ,South Korea,Tier3,6.39,272,4.5,107,6.5,0.7,1,2,False,0,3.0,3.5,4.5,2.0,Female,Low,False,0.4541,1
6607,Fall 2025,MTech,Bio,Russia,Tier1,7.47,298,4.0,81,7.5,0.0,0,3,False,0,3.0,3.5,4.5,3.5,Male,Middle,False,0.7232,1
6608,Spring 2026,MS,Civil,United States,Tier3,7.55,292,4.0,110,7.5,3.3,0,2,False,0,2.0,3.5,4.5,3.0,Male,High,False,0.623,1
6609,Spring 2025,MS,CS,Norway,Tier2,8.16,331,4.0,96,7.5,2.2,2,3,False,0,5.0,3.5,2.5,3.5,Male,High,False,0.861,1
6610,Fall 2025,MS,DS,Australia,Tier2,7.03,281,5.5,90,7.0,2.6,1,4,False,0,3.0,4.5,3.0,2.0,Male,Middle,True,0.5887,0
6611,Spring 2025,MS,CS,Singapore,Tier3,5.5,264,3.5,89,,1.2,1,3,True,0,3.5,3.5,3.5,3.0,Female,High,False,0.305,1
6612,Spring 2025,MTech,CS,France,Tier2,6.63,288,4.5,120,,1.2,1,2,False,0,2.0,2.0,3.0,4.0,Male,High,False,0.5267,0
6613,Fall 2025,MBA,Civil,Thailand,Tier1,7.55,290,3.0,88,,1.8,3,6,False,0,3.5,4.0,3.0,4.0,Male,High,False,0.7847,1
6614,Spring 2025,MS,CS,Sri Lanka,Tier2,7.66,300,4.0,120,,0.0,2,3,False,1,2.0,3.0,3.5,2.0,Male,Low,True,0.7601,1
6615,Fall 2025,MBA,Econ,Italy,Tier2,9.12,319,6.0,107,,1.8,1,6,False,0,3.5,3.5,2.0,4.0,Female,Low,True,0.7708,1
6616,Fall 2024,MS,DS,Australia,Tier2,8.12,309,4.5,83,6.5,1.3,0,5,False,1,4.0,3.5,2.5,3.0,Female,Low,False,0.7706,1
6617,Spring 2026,MS,Econ,Qatar,Tier3,7.67,300,3.0,83,,0.0,1,0,False,0,3.0,4.0,4.5,3.5,Male,High,False,0.6737,0
6618,Fall 2024,MBA,CS,United States,Tier2,7.57,295,3.0,97,,0.9,1,5,False,0,3.0,2.5,4.5,4.0,Male,Middle,False,0.6161,0
6619,Fall 2024,MBA,Finance,Turkey,Tier2,8.59,303,5.5,97,7.0,1.1,1,1,True,1,3.0,2.5,3.5,3.5,Female,Middle,False,0.8,1
6620,Fall 2025,MS,Civil,Russia,Tier2,7.07,307,4.0,91,6.0,0.5,2,1,False,0,4.0,3.0,3.5,3.0,Female,Low,True,0.6164,1
6621,Fall 2024,MTech,CS,United Arab Emirates,Tier1,7.47,301,3.5,89,,4.1,1,2,False,1,4.0,4.0,2.0,3.0,Female,Middle,False,0.7506,1
6622,Spring 2025,MTech,Mech,Malaysia,Tier3,6.62,264,3.0,110,8.5,3.6,0,3,False,0,4.0,4.0,2.0,2.0,Male,Low,False,0.5419,0
6623,Spring 2026,MTech,Econ,New Zealand,Tier1,8.88,316,4.0,98,,1.5,0,3,True,0,4.0,2.5,2.0,3.5,Female,Middle,True,0.9065,1
6624,Fall 2024,MS,CS,Thailand,Tier2,7.95,288,5.5,99,7.0,2.4,2,1,False,1,5.0,3.0,2.0,4.0,Female,Low,True,0.7077,1
6625,Fall 2024,MS,DS,Singapore,Tier1,6.96,294,3.5,96,6.5,1.2,1,2,False,2,2.5,3.0,3.0,2.5,Female,Middle,False,0.7336,1
6626,Fall 2025,MBA,Finance,Japan,Tier1,7.5,295,3.5,95,7.0,1.7,1,5,False,1,2.5,2.5,4.0,2.0,Female,High,False,0.6626,1
6627,Spring 2026,MBA,Mech,Spain,Tier1,8.06,306,4.5,120,6.0,3.0,1,5,False,0,3.0,3.5,4.0,2.0,Female,High,True,0.8067,0
6628,Spring 2025,MS,CS,Malaysia,Tier3,7.37,285,3.0,100,7.5,0.1,1,3,False,1,4.5,4.0,2.5,4.5,Male,Low,False,0.7399,1
6629,Spring 2026,MS,CS,Egypt,Tier2,7.12,286,3.0,120,6.5,1.0,1,3,False,1,3.0,4.0,2.5,3.5,Male,Middle,True,0.5477,0
6630,Spring 2026,MS,Civil,France,Tier1,7.01,295,4.0,104,,1.9,1,6,False,0,4.0,3.0,2.5,2.5,Female,Low,False,0.6942,1
6631,Fall 2025,MTech,Bio,Nepal,Tier3,7.91,313,4.0,88,,0.0,0,5,True,1,3.0,5.0,3.0,2.0,Female,High,False,0.7977,1
6632,Fall 2024,MS,Bio,Sri Lanka,Tier2,7.28,300,3.0,110,,2.4,2,0,False,0,4.0,3.5,3.0,3.0,Female,High,False,0.7458,1
6633,Spring 2026,PhD,Econ,Malaysia,Tier2,7.19,275,4.5,92,,3.8,1,1,False,0,4.0,3.5,3.0,4.5,Male,Middle,False,0.5934,0
6634,Fall 2025,MTech,CS,Australia,Tier2,6.4,274,4.0,111,7.0,3.0,1,4,False,0,2.5,2.5,3.5,3.5,Female,Low,True,0.4797,0
6635,Fall 2024,MTech,Civil,United Kingdom,Tier3,7.67,301,2.0,87,6.0,3.1,4,0,False,1,1.5,2.5,3.0,4.5,Female,Middle,False,0.6822,1
6636,Spring 2026,MS,CS,Turkey,Tier2,7.44,287,4.5,75,7.0,0.5,0,2,True,3,4.0,3.0,3.0,3.5,Male,Middle,False,0.6161,1
6637,Fall 2024,MS,Econ,Egypt,Tier2,7.31,276,3.5,94,6.5,1.7,1,2,False,0,3.0,3.5,4.0,2.5,Female,Low,True,0.6135,1
6638,Spring 2026,MTech,ECE,Italy,Tier1,7.78,288,5.0,111,8.0,3.6,4,4,False,0,3.5,2.5,2.5,2.5,Male,Middle,False,0.7034,1
6639,Spring 2026,MBA,Finance,India,Tier3,8.27,324,6.0,90,,0.0,2,4,True,1,4.0,3.5,2.0,5.0,Male,Middle,True,0.7949,1
6640,Fall 2024,MTech,Finance,Poland,Tier2,8.23,297,4.0,102,6.5,0.0,2,1,False,0,4.0,3.0,3.5,3.5,Male,Low,False,0.6956,1
6641,Spring 2026,MS,CS,United Kingdom,Tier1,8.1,307,3.5,88,8.0,1.8,1,3,False,0,4.0,3.5,3.0,2.0,Male,High,False,0.8129,1
6642,Fall 2024,MBA,ECE,Pakistan,Tier2,7.38,292,5.0,106,7.0,1.5,3,1,False,1,3.5,4.0,2.0,3.0,Female,High,True,0.6852,0
6643,Fall 2024,MTech,DS,Sri Lanka,Tier1,7.09,287,3.0,89,8.0,3.9,2,2,False,0,3.5,4.5,2.5,3.0,Male,High,False,0.7529,0
6644,Fall 2025,MS,Bio,Indonesia,Tier2,6.66,277,5.5,96,,3.6,1,6,False,0,4.5,3.0,3.0,4.0,Male,High,False,0.5842,1
6645,Spring 2025,MTech,ECE,Malaysia,Tier1,7.07,296,3.5,91,,1.9,3,1,False,0,4.0,3.0,3.5,3.0,Male,Low,False,0.682,0
6646,Spring 2026,MS,ECE,Kenya,Tier1,7.62,298,3.5,86,7.5,1.4,0,1,True,1,3.0,3.0,3.0,2.5,Female,Middle,False,0.7385,0
6647,Fall 2025,MS,ECE,Indonesia,Tier1,6.89,278,6.0,70,7.5,1.3,1,4,True,0,4.0,3.0,4.0,3.0,Male,Low,True,0.6451,0
6648,Fall 2024,MS,DS,Germany,Tier3,7.69,299,4.5,79,7.0,0.0,0,3,False,0,2.5,2.0,3.5,3.5,Female,Middle,True,0.6865,1
6649,Spring 2025,MS,CS,Sweden,Tier2,6.73,269,5.5,89,7.0,0.8,0,2,False,0,3.0,2.5,2.5,1.5,Female,Low,False,0.5041,0
6650,Fall 2025,MS,Econ,Malaysia,Tier2,6.11,276,4.0,98,,0.0,3,0,False,1,3.0,3.0,2.5,3.0,Male,Middle,False,0.4502,1
6651,Spring 2026,MS,DS,Indonesia,Tier2,8.34,304,4.0,118,,1.4,1,0,False,1,4.0,3.0,2.5,1.0,Male,Middle,False,0.6977,0
6652,Fall 2025,MBA,Econ,South Korea,Tier3,7.17,284,1.5,87,7.5,0.9,1,3,False,0,2.5,3.0,3.0,4.5,Female,High,True,0.655,1
6653,Spring 2025,MS,ECE,Bangladesh,Tier2,6.85,289,5.0,86,7.0,2.6,1,2,False,0,3.0,4.0,2.0,4.0,Female,Low,True,0.5423,0
6654,Spring 2026,MS,CS,China,Tier1,6.62,276,4.0,77,7.5,3.5,1,0,False,0,2.5,2.5,2.5,5.0,Male,Middle,True,0.4639,1
6655,Fall 2025,MS,Bio,Indonesia,Tier1,7.98,301,4.0,105,,2.6,2,2,False,0,3.5,2.0,3.0,3.5,Female,Low,True,0.7472,1
6656,Fall 2025,MS,Econ,Bangladesh,Tier3,8.84,331,4.5,105,,2.5,3,2,False,0,2.0,3.5,4.0,3.5,Female,Low,True,0.8682,1
6657,Spring 2026,PhD,DS,Spain,Tier1,7.24,281,4.0,98,6.5,3.2,1,1,False,0,4.0,4.0,2.5,3.5,Male,Low,True,0.6375,1
6658,Spring 2026,MS,Econ,Brazil,Tier2,7.41,299,3.0,99,,1.9,0,4,False,0,4.0,3.5,5.0,3.0,Female,Low,True,0.7739,1
6659,Fall 2025,MS,CS,Nepal,Tier1,8.56,324,4.5,93,,5.5,0,5,False,1,3.0,2.0,3.0,4.5,Male,High,True,0.8446,1
6660,Fall 2025,MBA,Bio,Indonesia,Tier2,5.97,280,3.5,109,7.5,2.9,1,6,False,0,2.5,4.0,4.0,4.0,Male,Middle,False,0.6184,1
6661,Fall 2025,MTech,CS,Spain,Tier1,9.37,340,5.0,90,,1.0,2,4,False,0,4.5,3.0,3.5,3.0,Male,Middle,False,0.9308,1
6662,Fall 2024,PhD,DS,India,Tier3,9.8,330,4.0,92,7.0,0.9,0,6,False,0,4.0,4.0,3.0,3.5,Male,High,False,0.8457,1
6663,Spring 2025,PhD,CS,Turkey,Tier1,5.5,260,3.5,79,6.5,0.4,1,6,False,1,2.0,3.5,2.5,1.0,Male,Middle,False,0.3665,0
6664,Spring 2025,MS,Mech,United Kingdom,Tier1,7.51,304,3.5,94,8.0,1.8,0,4,False,0,4.5,4.0,2.5,3.5,Male,Middle,False,0.7218,1
6665,Spring 2025,MS,CS,United Kingdom,Tier1,6.95,295,3.0,85,7.5,0.0,1,2,False,0,3.0,3.5,1.5,4.5,Female,Low,True,0.6544,0
6666,Spring 2025,MS,CS,Spain,Tier3,7.36,285,3.5,86,,1.4,0,2,False,0,5.0,2.5,2.5,3.0,Female,High,False,0.6476,0
6667,Fall 2025,MS,CS,Indonesia,Tier3,7.22,295,4.5,80,7.0,0.0,2,1,False,0,3.5,2.5,2.5,3.5,Male,High,False,0.6355,1
6668,Fall 2024,MTech,ECE,South Africa,Tier2,8.33,338,3.5,87,,3.9,1,0,True,3,5.0,3.5,3.0,3.5,Female,Middle,False,0.8565,1
6669,Fall 2024,MS,CS,India,Tier2,7.5,297,3.0,75,7.0,1.6,1,3,False,0,3.5,4.0,2.0,2.5,Male,High,False,0.671,0
6670,Fall 2024,MS,DS,Australia,Tier3,6.78,292,4.5,98,,6.0,0,3,False,0,3.0,3.5,3.5,3.0,Female,Low,False,0.5418,1
6671,Fall 2024,MBA,ECE,Mexico,Tier1,7.45,310,4.0,86,7.0,1.8,0,2,False,1,5.0,3.0,2.5,2.0,Male,Middle,False,0.7939,1
6672,Fall 2025,MS,Mech,New Zealand,Tier3,8.06,331,5.0,117,8.0,1.6,2,1,False,2,4.0,4.0,3.5,5.0,Female,High,True,0.8721,1
6673,Spring 2025,MBA,CS,Germany,Tier1,6.53,281,3.5,104,7.0,0.0,0,3,False,1,3.0,4.0,4.0,3.0,Female,Middle,False,0.5936,1
6674,Fall 2025,MBA,Finance,Brazil,Tier3,6.12,284,3.5,94,,1.5,2,4,False,0,2.0,2.5,3.0,2.5,Male,High,False,0.577,1
6675,Fall 2025,MTech,CS,Qatar,Tier1,9.39,321,2.5,104,6.0,5.0,3,3,False,1,3.0,5.0,3.0,4.5,Female,Low,False,0.8586,1
6676,Spring 2026,PhD,ECE,Germany,Tier2,7.02,287,3.0,104,9.0,2.2,1,4,False,0,3.5,2.0,2.0,2.0,Female,Middle,False,0.5959,0
6677,Fall 2024,PhD,ECE,South Africa,Tier3,7.48,291,3.0,88,7.0,3.7,2,4,True,0,3.0,2.5,3.0,2.5,Female,Middle,True,0.6459,1
6678,Spring 2026,MTech,CS,Philippines,Tier2,7.24,272,4.0,90,,1.9,0,2,False,1,3.0,3.0,2.5,3.5,Male,Low,False,0.6059,1
6679,Spring 2026,MBA,DS,Singapore,Tier2,8.09,290,4.0,107,7.5,4.4,1,2,False,0,2.5,4.0,2.5,2.0,Male,High,True,0.6821,0
6680,Fall 2024,MS,ECE,Indonesia,Tier1,9.2,330,3.5,112,,3.2,0,2,False,0,4.5,4.0,3.5,2.5,Female,Middle,True,0.9075,1
6681,Spring 2026,MBA,CS,Canada,Tier2,8.12,311,1.5,87,8.0,0.5,0,2,True,1,3.0,2.5,3.5,4.0,Female,High,False,0.8069,0
6682,Spring 2026,MS,Mech,United Kingdom,Tier2,6.23,263,4.0,119,,2.8,1,2,False,0,4.0,3.0,4.0,4.0,Female,High,False,0.5234,1
6683,Fall 2024,MS,DS,Sri Lanka,Tier2,6.35,291,4.5,78,,3.7,2,6,False,1,4.0,3.5,4.0,3.5,Female,Low,True,0.6486,0
6684,Fall 2025,MTech,Bio,China,Tier2,7.24,280,5.0,66,,0.0,0,3,False,0,2.5,3.5,1.5,3.0,Female,High,True,0.5358,1
6685,Fall 2024,MS,ECE,Ukraine,Tier3,7.36,296,3.0,115,8.0,0.7,1,0,False,0,4.0,3.5,3.0,3.5,Male,Low,False,0.7088,1
6686,Spring 2026,MS,Mech,France,Tier2,6.05,266,4.5,100,8.0,0.0,2,1,False,1,3.0,3.0,2.5,4.0,Female,Middle,True,0.4856,1
6687,Fall 2024,MTech,ECE,Germany,Tier3,8.34,312,4.5,98,7.5,3.4,1,2,True,1,3.0,3.5,2.5,1.5,Male,Middle,False,0.8168,1
6688,Fall 2025,PhD,Econ,Norway,Tier1,6.62,289,4.5,104,,2.9,3,3,False,0,2.5,4.5,2.0,4.0,Male,High,True,0.6541,0
6689,Fall 2025,MS,ECE,New Zealand,Tier2,8.94,329,3.5,90,7.0,1.6,2,6,False,1,3.0,2.5,2.5,2.5,Female,Low,False,0.8445,0
6690,Fall 2025,MBA,Mech,Malaysia,Tier2,9.24,334,4.0,78,,1.6,1,3,False,0,4.0,3.0,4.0,2.5,Male,High,True,0.8423,0
6691,Fall 2025,MTech,ECE,Ghana,Tier1,7.38,299,5.5,90,7.0,2.2,0,7,False,0,4.0,4.0,4.0,3.0,Female,Middle,True,0.699,1
6692,Spring 2025,MTech,DS,Nigeria,Tier2,8.0,292,5.5,86,8.5,2.4,1,2,False,0,4.0,3.5,4.0,3.5,Male,Low,True,0.699,1
6693,Fall 2025,MBA,Mech,Egypt,Tier2,6.49,289,4.0,82,,5.9,1,4,False,0,4.0,4.0,3.5,2.5,Male,Low,False,0.6033,1
6694,Spring 2025,MS,Finance,Philippines,Tier1,8.16,297,4.5,87,6.5,1.4,2,2,False,1,3.0,3.5,3.5,3.5,Male,Middle,True,0.641,1
6695,Spring 2025,MS,CS,Nigeria,Tier3,7.15,288,2.0,87,,2.0,0,5,False,0,3.0,4.0,4.0,3.0,Female,Middle,True,0.7122,0
6696,Fall 2024,MS,Mech,Qatar,Tier2,6.62,276,5.0,87,8.0,2.9,2,2,False,0,4.5,3.5,2.5,3.0,Female,Middle,True,0.6036,1
6697,Spring 2026,MS,ECE,Philippines,Tier2,7.34,296,4.5,99,,3.4,2,4,False,1,4.0,3.0,3.0,4.5,Male,Middle,True,0.6985,1
6698,Spring 2026,MBA,DS,Ghana,Tier2,7.18,285,4.5,100,6.5,2.0,1,3,True,0,3.0,3.0,3.0,3.0,Female,Middle,True,0.5466,1
6699,Fall 2025,MS,CS,Saudi Arabia,Tier1,7.31,291,3.5,98,,2.4,2,2,False,0,3.5,3.0,3.0,3.5,Male,Middle,True,0.7248,0
6700,Fall 2024,MBA,DS,Ukraine,Tier1,8.45,329,4.0,67,,1.8,2,3,False,0,4.5,3.0,4.5,4.5,Male,Low,False,0.8279,1
6701,Fall 2025,MS,Finance,Qatar,Tier3,6.89,272,5.0,80,6.5,1.4,3,5,True,2,3.5,4.0,2.5,3.0,Non-binary,Low,False,0.5896,1
6702,Spring 2025,MTech,CS,New Zealand,Tier1,9.16,325,4.5,85,,6.0,0,2,False,0,3.5,4.0,3.0,4.5,Female,Low,False,0.9006,1
6703,Fall 2024,MBA,Finance,Nigeria,Tier3,6.41,265,6.0,106,7.0,2.0,1,1,False,1,2.5,3.5,3.0,1.5,Female,Low,True,0.5518,0
6704,Spring 2026,MTech,CS,Norway,Tier1,9.05,330,5.0,88,5.5,4.5,2,1,False,0,3.5,3.0,2.5,4.0,Female,Middle,False,0.8508,0
6705,Fall 2025,MS,ECE,Japan,Tier1,6.69,274,3.0,70,6.0,1.4,1,6,False,0,3.0,3.0,2.5,3.0,Male,Low,True,0.4247,0
6706,Fall 2025,MS,ECE,Russia,Tier2,7.6,298,3.5,103,8.5,0.1,2,4,False,0,4.0,4.0,2.5,4.5,Female,Middle,False,0.7314,1
6707,Fall 2025,MBA,Econ,Saudi Arabia,Tier3,7.16,276,3.5,94,8.0,0.0,0,2,False,0,3.0,3.0,5.0,2.5,Female,High,True,0.5578,0
6708,Spring 2025,MS,CS,Vietnam,Tier1,7.29,305,4.5,120,,1.3,3,3,False,0,2.5,2.0,2.0,3.5,Male,Middle,True,0.7033,1
6709,Spring 2026,MBA,CS,Philippines,Tier2,8.32,311,5.0,80,7.5,0.0,1,3,True,1,4.0,3.0,2.5,2.5,Female,Middle,True,0.7786,1
6710,Spring 2026,MS,Civil,Poland,Tier3,8.95,323,6.0,95,,4.1,4,4,False,0,3.0,3.5,2.5,4.0,Male,Middle,True,0.8542,1
6711,Spring 2025,MS,Econ,Kenya,Tier1,8.67,325,4.0,85,7.0,1.5,1,1,False,1,4.0,2.5,2.5,2.5,Male,Low,False,0.877,1
6712,Spring 2026,MS,Econ,Australia,Tier1,7.24,278,4.5,80,7.0,2.1,3,2,False,0,3.0,4.0,2.0,2.0,Female,Low,False,0.6438,0
6713,Fall 2024,MBA,Bio,South Korea,Tier3,7.77,294,5.0,85,,0.2,0,4,False,0,3.0,3.0,2.5,4.0,Male,Low,False,0.6884,0
6714,Spring 2026,MTech,ECE,Turkey,Tier2,6.9,287,5.5,81,7.0,0.0,4,3,False,0,3.5,3.5,3.0,4.5,Female,High,True,0.6279,1
6715,Spring 2026,MS,Finance,Turkey,Tier3,6.71,264,3.0,94,6.0,0.0,0,4,False,2,3.0,2.5,3.0,3.0,Female,Middle,False,0.4331,0
6716,Spring 2026,MS,ECE,India,Tier3,6.57,262,4.5,92,,3.8,1,8,False,0,3.5,3.5,4.0,3.0,Female,Middle,False,0.5654,1
6717,Fall 2024,MS,DS,Turkey,Tier3,7.21,282,3.0,93,7.5,3.4,1,2,False,0,3.0,3.0,4.0,3.0,Male,Middle,False,0.7228,1
6718,Fall 2024,MS,CS,Kenya,Tier1,7.82,290,3.5,109,7.0,1.6,2,1,False,0,3.0,4.5,2.0,4.0,Female,Middle,False,0.7303,1
6719,Spring 2026,MTech,Civil,Qatar,Tier3,5.88,263,2.5,98,7.5,0.0,0,2,False,0,3.5,3.5,2.0,2.5,Male,High,True,0.3435,0
6720,Fall 2025,MS,Econ,Sri Lanka,Tier2,7.56,302,3.5,105,7.0,2.0,2,0,False,0,3.0,2.5,2.5,3.5,Male,Middle,True,0.7127,1
6721,Fall 2024,MTech,Mech,Sweden,Tier1,8.96,329,3.0,100,7.5,3.9,1,4,False,0,3.0,4.0,3.0,2.5,Male,Middle,False,0.8423,1
6722,Fall 2024,MBA,DS,Nepal,Tier2,8.61,333,3.0,102,,5.0,1,3,False,0,3.5,3.5,3.5,3.0,Female,High,False,0.8403,0
6723,Fall 2025,MTech,CS,Norway,Tier3,7.07,288,3.0,105,6.5,5.7,2,8,False,0,2.5,4.0,2.0,3.0,Male,Middle,True,0.7037,1
6724,Fall 2025,MTech,Bio,Australia,Tier2,6.34,277,4.0,79,6.0,2.4,0,0,False,0,3.0,3.5,2.5,2.0,Male,High,False,0.6341,1
6725,Fall 2025,MTech,ECE,South Korea,Tier1,8.01,304,4.0,88,6.5,0.5,3,3,True,0,4.0,4.5,3.5,2.5,Female,Middle,False,0.7948,1
6726,Spring 2025,MBA,Finance,Singapore,Tier3,5.51,263,2.0,92,,2.3,0,3,False,1,2.0,3.5,3.0,2.5,Female,Low,False,0.3657,1
6727,Spring 2026,MTech,Finance,Singapore,Tier3,8.6,319,6.0,97,8.0,0.6,0,6,False,0,3.0,2.5,4.5,3.5,Male,Low,False,0.7941,1
6728,Fall 2024,MBA,Econ,Brazil,Tier1,7.41,303,3.5,78,7.5,3.9,0,3,False,0,3.0,4.0,3.0,3.5,Female,Middle,True,0.7181,1
6729,Spring 2026,MTech,ECE,Argentina,Tier1,9.25,336,3.0,108,7.0,4.2,0,3,False,0,4.0,3.0,3.0,4.0,Female,High,False,0.9365,1
6730,Fall 2025,MS,DS,China,Tier1,6.05,275,4.5,110,7.0,1.5,0,3,False,0,3.5,2.5,2.0,1.5,Male,Middle,True,0.593,1
6731,Spring 2026,MBA,CS,Argentina,Tier1,8.43,327,4.0,114,,3.1,0,3,False,0,3.0,3.5,4.0,4.0,Male,Low,False,0.8333,1
6732,Fall 2025,MBA,Finance,France,Tier2,7.51,296,3.5,86,6.5,3.8,1,3,False,1,4.5,3.5,4.5,2.5,Male,Low,False,0.6883,1
